Id,State_Name,Season,Crop,Area,Production,soil_type
16612,Tamil Nadu,Whole Year ,Cotton(lint),3090,9434,Black
16613,Tamil Nadu,Whole Year ,Cotton(lint),2816,8372,Black
16614,Tamil Nadu,Kharif     ,Cotton(lint),2188,7930,Black
16615,Tamil Nadu,Kharif     ,Cotton(lint),1293,5802,Black
16616,Tamil Nadu,Rabi       ,Cotton(lint),1605,6002,Black
16617,Tamil Nadu,Kharif     ,Cotton(lint),2735,5318,Black
16618,Tamil Nadu,Kharif     ,Cotton(lint),1306,5637,Black
16619,Tamil Nadu,Rabi       ,Cotton(lint),602,1808,Black
16620,Tamil Nadu,Whole Year ,Cotton(lint),24956,34970,Black
16621,Tamil Nadu,Kharif     ,Cotton(lint),21782,39429,Black
16622,Tamil Nadu,Kharif     ,Cotton(lint),20222,25954,Black
16623,Tamil Nadu,Kharif     ,Cotton(lint),17103,24204,Black
16624,Tamil Nadu,Kharif     ,Cotton(lint),18396,22910,Black
16625,Tamil Nadu,Kharif     ,Cotton(lint),1469,1653,Black
16626,Tamil Nadu,Kharif     ,Cotton(lint),2024,3093,Black
16627,Tamil Nadu,Kharif     ,Cotton(lint),2794,4827,Black
16628,Tamil Nadu,Kharif     ,Cotton(lint),4181,5926,Black
16629,Tamil Nadu,Whole Year ,Cotton(lint),9515,21491,Black
16630,Tamil Nadu,Whole Year ,Cotton(lint),15267,27492,Black
16631,Tamil Nadu,Whole Year ,Cotton(lint),24243,35178,Black
16632,Tamil Nadu,Whole Year ,Cotton(lint),19231,43903,Black
16633,Tamil Nadu,Kharif     ,Cotton(lint),27263,42145,Black
16634,Tamil Nadu,Kharif     ,Cotton(lint),26131,69123,Black
16635,Tamil Nadu,Rabi       ,Cotton(lint),19,41,Black
16636,Tamil Nadu,Kharif     ,Cotton(lint),24280,27733,Black
16637,Tamil Nadu,Kharif     ,Cotton(lint),30052,88685,Black
16638,Tamil Nadu,Rabi       ,Cotton(lint),1035,2485,Black
16639,Tamil Nadu,Whole Year ,Cotton(lint),180,340,Black
16640,Tamil Nadu,Kharif     ,Cotton(lint),1118,2429,Black
16641,Tamil Nadu,Kharif     ,Cotton(lint),1162,2620,Black
16642,Tamil Nadu,Kharif     ,Cotton(lint),1396,3189,Black
16643,Tamil Nadu,Kharif     ,Cotton(lint),443,870,Black
16644,Tamil Nadu,Kharif     ,Cotton(lint),67,126,Black
16645,Tamil Nadu,Kharif     ,Cotton(lint),140,164,Black
16646,Tamil Nadu,Kharif     ,Cotton(lint),246,314,Black
16647,Tamil Nadu,Kharif     ,Cotton(lint),74,135,Black
16648,Tamil Nadu,Whole Year ,Cotton(lint),64,139,Black
16649,Tamil Nadu,Whole Year ,Cotton(lint),112,296,Black
16650,Tamil Nadu,Whole Year ,Cotton(lint),67,168,Black
16651,Tamil Nadu,Whole Year ,Cotton(lint),13,35,Black
16652,Tamil Nadu,Kharif     ,Cotton(lint),12,22,Black
16653,Tamil Nadu,Kharif     ,Cotton(lint),41,117,Black
16654,Tamil Nadu,Rabi       ,Cotton(lint),1,3,Black
16655,Tamil Nadu,Kharif     ,Cotton(lint),10,18,Black
16656,Tamil Nadu,Kharif     ,Cotton(lint),10,29,Black
16657,Tamil Nadu,Rabi       ,Cotton(lint),1,2,Black
16658,Tamil Nadu,Whole Year ,Cotton(lint),2373,1890,Black
16659,Tamil Nadu,Kharif     ,Cotton(lint),5442,9012,Black
16660,Tamil Nadu,Kharif     ,Cotton(lint),2139,1927,Black
16661,Tamil Nadu,Kharif     ,Cotton(lint),8387,8112,Black
16662,Tamil Nadu,Kharif     ,Cotton(lint),4415,4820,Black
16663,Tamil Nadu,Kharif     ,Cotton(lint),1529,1040,Black
16664,Tamil Nadu,Kharif     ,Cotton(lint),3310,403,Black
16665,Tamil Nadu,Kharif     ,Cotton(lint),5413,3802,Black
16666,Tamil Nadu,Kharif     ,Cotton(lint),3733,2959,Black
16667,Tamil Nadu,Whole Year ,Cotton(lint),2859,2361,Black
16668,Tamil Nadu,Whole Year ,Cotton(lint),2165,1639,Black
16669,Tamil Nadu,Whole Year ,Cotton(lint),1097,682,Black
16670,Tamil Nadu,Whole Year ,Cotton(lint),772,362,Black
16671,Tamil Nadu,Kharif     ,Cotton(lint),1167,1613,Black
16672,Tamil Nadu,Kharif     ,Cotton(lint),4,11,Black
16673,Tamil Nadu,Rabi       ,Cotton(lint),2040,4369,Black
16674,Tamil Nadu,Kharif     ,Cotton(lint),1576,1134,Black
16675,Tamil Nadu,Kharif     ,Cotton(lint),55,158,Black
16676,Tamil Nadu,Rabi       ,Cotton(lint),2735,8634,Black
16677,Tamil Nadu,Whole Year ,Cotton(lint),22372,46890,Black
16678,Tamil Nadu,Kharif     ,Cotton(lint),16716,35136,Black
16679,Tamil Nadu,Kharif     ,Cotton(lint),15898,28290,Black
16680,Tamil Nadu,Kharif     ,Cotton(lint),15630,29270,Black
16681,Tamil Nadu,Kharif     ,Cotton(lint),13396,24140,Black
16682,Tamil Nadu,Kharif     ,Cotton(lint),5915,7337,Black
16683,Tamil Nadu,Kharif     ,Cotton(lint),7684,10806,Black
16684,Tamil Nadu,Kharif     ,Cotton(lint),14958,28430,Black
16685,Tamil Nadu,Kharif     ,Cotton(lint),14931,28132,Black
16686,Tamil Nadu,Whole Year ,Cotton(lint),15833,39097,Black
16687,Tamil Nadu,Whole Year ,Cotton(lint),15128,36605,Black
16688,Tamil Nadu,Whole Year ,Cotton(lint),14036,34474,Black
16689,Tamil Nadu,Whole Year ,Cotton(lint),13593,26834,Black
16690,Tamil Nadu,Kharif     ,Cotton(lint),14322,35674,Black
16691,Tamil Nadu,Kharif     ,Cotton(lint),13332,38756,Black
16692,Tamil Nadu,Rabi       ,Cotton(lint),3660,9618,Black
16693,Tamil Nadu,Kharif     ,Cotton(lint),11737,42720,Black
16694,Tamil Nadu,Rabi       ,Cotton(lint),1266,3257,Black
16695,Tamil Nadu,Whole Year ,Cotton(lint),749,1380,Black
16696,Tamil Nadu,Kharif     ,Cotton(lint),2657,4735,Black
16697,Tamil Nadu,Kharif     ,Cotton(lint),853,1911,Black
16698,Tamil Nadu,Kharif     ,Cotton(lint),2736,5201,Black
16699,Tamil Nadu,Kharif     ,Cotton(lint),214,350,Black
16700,Tamil Nadu,Kharif     ,Cotton(lint),217,503,Black
16701,Tamil Nadu,Kharif     ,Cotton(lint),1169,690,Black
16702,Tamil Nadu,Kharif     ,Cotton(lint),489,576,Black
16703,Tamil Nadu,Kharif     ,Cotton(lint),284,447,Black
16704,Tamil Nadu,Whole Year ,Cotton(lint),133,309,Black
16705,Tamil Nadu,Whole Year ,Cotton(lint),893,1027,Black
16706,Tamil Nadu,Whole Year ,Cotton(lint),253,520,Black
16707,Tamil Nadu,Whole Year ,Cotton(lint),208,359,Black
16708,Tamil Nadu,Kharif     ,Cotton(lint),132,317,Black
16709,Tamil Nadu,Kharif     ,Cotton(lint),95,271,Black
16710,Tamil Nadu,Rabi       ,Cotton(lint),166,457,Black
16711,Tamil Nadu,Kharif     ,Cotton(lint),161,297,Black
16712,Tamil Nadu,Kharif     ,Cotton(lint),116,332,Black
16713,Tamil Nadu,Rabi       ,Cotton(lint),559,1342,Black
16714,Tamil Nadu,Whole Year ,Cotton(lint),885,1990,Black
16715,Tamil Nadu,Kharif     ,Cotton(lint),2036,4659,Black
16716,Tamil Nadu,Kharif     ,Cotton(lint),1334,2742,Black
16717,Tamil Nadu,Kharif     ,Cotton(lint),1772,3775,Black
16718,Tamil Nadu,Kharif     ,Cotton(lint),1244,2530,Black
16719,Tamil Nadu,Kharif     ,Cotton(lint),1066,2081,Black
16720,Tamil Nadu,Kharif     ,Cotton(lint),1738,3263,Black
16721,Tamil Nadu,Kharif     ,Cotton(lint),2225,5235,Black
16722,Tamil Nadu,Kharif     ,Cotton(lint),785,2347,Black
16723,Tamil Nadu,Whole Year ,Cotton(lint),319,1151,Black
16724,Tamil Nadu,Whole Year ,Cotton(lint),609,1684,Black
16725,Tamil Nadu,Whole Year ,Cotton(lint),549,1105,Black
16726,Tamil Nadu,Whole Year ,Cotton(lint),426,1224,Black
16727,Tamil Nadu,Kharif     ,Cotton(lint),518,1407,Black
16728,Tamil Nadu,Rabi       ,Cotton(lint),969,2945,Black
16729,Tamil Nadu,Kharif     ,Cotton(lint),1015,3275,Black
16730,Tamil Nadu,Rabi       ,Cotton(lint),1788,5912,Black
16731,Tamil Nadu,Kharif     ,Cotton(lint),42,41,Black
16732,Tamil Nadu,Kharif     ,Cotton(lint),5,5,Black
16733,Tamil Nadu,Whole Year ,Cotton(lint),5,8,Black
16734,Tamil Nadu,Whole Year ,Cotton(lint),6,7,Black
16735,Tamil Nadu,Whole Year ,Cotton(lint),5,10,Black
16736,Tamil Nadu,Kharif     ,Cotton(lint),5,9,Black
16737,Tamil Nadu,Kharif     ,Cotton(lint),5,14,Black
16738,Tamil Nadu,Kharif     ,Cotton(lint),5,10,Black
16739,Tamil Nadu,Kharif     ,Cotton(lint),6,17,Black
16740,Tamil Nadu,Whole Year ,Cotton(lint),9320,15350,Black
16741,Tamil Nadu,Kharif     ,Cotton(lint),8869,21276,Black
16742,Tamil Nadu,Kharif     ,Cotton(lint),5847,10195,Black
16743,Tamil Nadu,Kharif     ,Cotton(lint),9531,17666,Black
16744,Tamil Nadu,Kharif     ,Cotton(lint),5438,7930,Black
16745,Tamil Nadu,Kharif     ,Cotton(lint),3033,4626,Black
16746,Tamil Nadu,Kharif     ,Cotton(lint),3290,5761,Black
16747,Tamil Nadu,Kharif     ,Cotton(lint),5137,7106,Black
16748,Tamil Nadu,Kharif     ,Cotton(lint),2454,2958,Black
16749,Tamil Nadu,Whole Year ,Cotton(lint),1860,5255,Black
16750,Tamil Nadu,Whole Year ,Cotton(lint),1364,3570,Black
16751,Tamil Nadu,Whole Year ,Cotton(lint),1181,3725,Black
16752,Tamil Nadu,Whole Year ,Cotton(lint),865,4322,Black
16753,Tamil Nadu,Kharif     ,Cotton(lint),1456,5907,Black
16754,Tamil Nadu,Kharif     ,Cotton(lint),1023,4728,Black
16755,Tamil Nadu,Rabi       ,Cotton(lint),562,1546,Black
16756,Tamil Nadu,Kharif     ,Cotton(lint),1173,4789,Black
16757,Tamil Nadu,Kharif     ,Cotton(lint),834,2455,Black
16758,Tamil Nadu,Rabi       ,Cotton(lint),509,2329,Black
16759,Tamil Nadu,Kharif     ,Cotton(lint),2,1,Black
16760,Tamil Nadu,Kharif     ,Cotton(lint),4,3,Black
16761,Tamil Nadu,Kharif     ,Cotton(lint),15,28,Black
16762,Tamil Nadu,Kharif     ,Cotton(lint),8,9,Black
16763,Tamil Nadu,Whole Year ,Cotton(lint),1622,3650,Black
16764,Tamil Nadu,Kharif     ,Cotton(lint),1642,3759,Black
16765,Tamil Nadu,Kharif     ,Cotton(lint),1574,3296,Black
16766,Tamil Nadu,Kharif     ,Cotton(lint),2027,4384,Black
16767,Tamil Nadu,Kharif     ,Cotton(lint),2732,5550,Black
16768,Tamil Nadu,Kharif     ,Cotton(lint),1661,3243,Black
16769,Tamil Nadu,Kharif     ,Cotton(lint),1785,5152,Black
16770,Tamil Nadu,Kharif     ,Cotton(lint),3035,4245,Black
16771,Tamil Nadu,Kharif     ,Cotton(lint),1431,1207,Black
16772,Tamil Nadu,Whole Year ,Cotton(lint),564,814,Black
16773,Tamil Nadu,Whole Year ,Cotton(lint),982,1581,Black
16774,Tamil Nadu,Whole Year ,Cotton(lint),493,1054,Black
16775,Tamil Nadu,Whole Year ,Cotton(lint),469,996,Black
16776,Tamil Nadu,Kharif     ,Cotton(lint),880,2495,Black
16777,Tamil Nadu,Rabi       ,Cotton(lint),1254,4615,Black
16778,Tamil Nadu,Kharif     ,Cotton(lint),1320,2417,Black
16779,Tamil Nadu,Rabi       ,Cotton(lint),3676,9189,Black
16780,Tamil Nadu,Whole Year ,Cotton(lint),10825,22580,Black
16781,Tamil Nadu,Kharif     ,Cotton(lint),7328,13047,Black
16782,Tamil Nadu,Kharif     ,Cotton(lint),5698,9562,Black
16783,Tamil Nadu,Kharif     ,Cotton(lint),7083,12300,Black
16784,Tamil Nadu,Kharif     ,Cotton(lint),9508,10880,Black
16785,Tamil Nadu,Kharif     ,Cotton(lint),1558,2581,Black
16786,Tamil Nadu,Kharif     ,Cotton(lint),2767,3580,Black
16787,Tamil Nadu,Kharif     ,Cotton(lint),2715,3812,Black
16788,Tamil Nadu,Kharif     ,Cotton(lint),3299,4847,Black
16789,Tamil Nadu,Whole Year ,Cotton(lint),5508,13742,Black
16790,Tamil Nadu,Whole Year ,Cotton(lint),6677,16364,Black
16791,Tamil Nadu,Whole Year ,Cotton(lint),10976,5338,Black
16792,Tamil Nadu,Whole Year ,Cotton(lint),9319,32202,Black
16793,Tamil Nadu,Kharif     ,Cotton(lint),14479,28519,Black
16794,Tamil Nadu,Kharif     ,Cotton(lint),14056,36772,Black
16795,Tamil Nadu,Rabi       ,Cotton(lint),317,872,Black
16796,Tamil Nadu,Kharif     ,Cotton(lint),16928,17539,Black
16797,Tamil Nadu,Kharif     ,Cotton(lint),16272,35173,Black
16798,Tamil Nadu,Rabi       ,Cotton(lint),190,594,Black
16799,Tamil Nadu,Whole Year ,Cotton(lint),8923,10170,Black
16800,Tamil Nadu,Kharif     ,Cotton(lint),12238,18423,Black
16801,Tamil Nadu,Kharif     ,Cotton(lint),12094,25016,Black
16802,Tamil Nadu,Kharif     ,Cotton(lint),15262,30562,Black
16803,Tamil Nadu,Kharif     ,Cotton(lint),6716,10020,Black
16804,Tamil Nadu,Kharif     ,Cotton(lint),3904,6739,Black
16805,Tamil Nadu,Kharif     ,Cotton(lint),4301,7050,Black
16806,Tamil Nadu,Kharif     ,Cotton(lint),6625,14854,Black
16807,Tamil Nadu,Kharif     ,Cotton(lint),4938,10777,Black
16808,Tamil Nadu,Whole Year ,Cotton(lint),4373,10745,Black
16809,Tamil Nadu,Whole Year ,Cotton(lint),3250,5943,Black
16810,Tamil Nadu,Whole Year ,Cotton(lint),2512,6107,Black
16811,Tamil Nadu,Whole Year ,Cotton(lint),2574,7100,Black
16812,Tamil Nadu,Kharif     ,Cotton(lint),2432,7151,Black
16813,Tamil Nadu,Kharif     ,Cotton(lint),1667,5470,Black
16814,Tamil Nadu,Rabi       ,Cotton(lint),1055,3063,Black
16815,Tamil Nadu,Kharif     ,Cotton(lint),2510,5135,Black
16816,Tamil Nadu,Kharif     ,Cotton(lint),1105,2187,Black
16817,Tamil Nadu,Rabi       ,Cotton(lint),2379,1617,Black
16818,Tamil Nadu,Whole Year ,Cotton(lint),335,2081,Black
16819,Tamil Nadu,Kharif     ,Cotton(lint),398,973,Black
16820,Tamil Nadu,Kharif     ,Cotton(lint),361,1031,Black
16821,Tamil Nadu,Rabi       ,Cotton(lint),292,803,Black
16822,Tamil Nadu,Kharif     ,Cotton(lint),371,684,Black
16823,Tamil Nadu,Kharif     ,Cotton(lint),137,393,Black
16824,Tamil Nadu,Rabi       ,Cotton(lint),194,466,Black
16825,Tamil Nadu,Whole Year ,Cotton(lint),1821,3470,Black
16826,Tamil Nadu,Kharif     ,Cotton(lint),4288,8547,Black
16827,Tamil Nadu,Kharif     ,Cotton(lint),3000,6884,Black
16828,Tamil Nadu,Kharif     ,Cotton(lint),2777,6034,Black
16829,Tamil Nadu,Kharif     ,Cotton(lint),2782,2830,Black
16830,Tamil Nadu,Kharif     ,Cotton(lint),555,936,Black
16831,Tamil Nadu,Kharif     ,Cotton(lint),2610,5872,Black
16832,Tamil Nadu,Kharif     ,Cotton(lint),2576,5271,Black
16833,Tamil Nadu,Kharif     ,Cotton(lint),1712,4462,Black
16834,Tamil Nadu,Whole Year ,Cotton(lint),1689,4784,Black
16835,Tamil Nadu,Whole Year ,Cotton(lint),869,2451,Black
16836,Tamil Nadu,Whole Year ,Cotton(lint),954,2425,Black
16837,Tamil Nadu,Whole Year ,Cotton(lint),785,2320,Black
16838,Tamil Nadu,Kharif     ,Cotton(lint),1191,2544,Black
16839,Tamil Nadu,Kharif     ,Cotton(lint),370,1056,Black
16840,Tamil Nadu,Rabi       ,Cotton(lint),391,1076,Black
16841,Tamil Nadu,Kharif     ,Cotton(lint),506,961,Black
16842,Tamil Nadu,Kharif     ,Cotton(lint),138,260,Black
16843,Tamil Nadu,Rabi       ,Cotton(lint),157,357,Black
16844,Tamil Nadu,Whole Year ,Cotton(lint),17660,20790,Black
16845,Tamil Nadu,Kharif     ,Cotton(lint),16429,5218,Black
16846,Tamil Nadu,Kharif     ,Cotton(lint),15107,9911,Black
16847,Tamil Nadu,Kharif     ,Cotton(lint),9516,7333,Black
16848,Tamil Nadu,Kharif     ,Cotton(lint),9743,4400,Black
16849,Tamil Nadu,Kharif     ,Cotton(lint),7435,3834,Black
16850,Tamil Nadu,Kharif     ,Cotton(lint),6977,3241,Black
16851,Tamil Nadu,Kharif     ,Cotton(lint),6599,7108,Black
16852,Tamil Nadu,Kharif     ,Cotton(lint),6620,6753,Black
16853,Tamil Nadu,Whole Year ,Cotton(lint),4966,6980,Black
16854,Tamil Nadu,Whole Year ,Cotton(lint),4090,4413,Black
16855,Tamil Nadu,Whole Year ,Cotton(lint),3634,3923,Black
16856,Tamil Nadu,Whole Year ,Cotton(lint),3766,3770,Black
16857,Tamil Nadu,Kharif     ,Cotton(lint),3230,10847,Black
16858,Tamil Nadu,Kharif     ,Cotton(lint),197,562,Black
16859,Tamil Nadu,Rabi       ,Cotton(lint),3413,8466,Black
16860,Tamil Nadu,Kharif     ,Cotton(lint),3751,3775,Black
16861,Tamil Nadu,Kharif     ,Cotton(lint),22,63,Black
16862,Tamil Nadu,Rabi       ,Cotton(lint),4504,7701,Black
16863,Tamil Nadu,Whole Year ,Cotton(lint),10385,12640,Black
16864,Tamil Nadu,Kharif     ,Cotton(lint),7210,7812,Black
16865,Tamil Nadu,Kharif     ,Cotton(lint),3338,4288,Black
16866,Tamil Nadu,Kharif     ,Cotton(lint),4965,5906,Black
16867,Tamil Nadu,Kharif     ,Cotton(lint),6779,6380,Black
16868,Tamil Nadu,Kharif     ,Cotton(lint),389,446,Black
16869,Tamil Nadu,Kharif     ,Cotton(lint),1124,3174,Black
16870,Tamil Nadu,Kharif     ,Cotton(lint),1885,5114,Black
16871,Tamil Nadu,Kharif     ,Cotton(lint),7013,9585,Black
16872,Tamil Nadu,Whole Year ,Cotton(lint),5765,15143,Black
16873,Tamil Nadu,Whole Year ,Cotton(lint),6625,14510,Black
16874,Tamil Nadu,Whole Year ,Cotton(lint),6689,11651,Black
16875,Tamil Nadu,Whole Year ,Cotton(lint),6928,13158,Black
16876,Tamil Nadu,Kharif     ,Cotton(lint),5713,13102,Black
16877,Tamil Nadu,Kharif     ,Cotton(lint),6995,13714,Black
16878,Tamil Nadu,Rabi       ,Cotton(lint),146,402,Black
16879,Tamil Nadu,Kharif     ,Cotton(lint),7725,18118,Black
16880,Tamil Nadu,Kharif     ,Cotton(lint),6125,16476,Black
16881,Tamil Nadu,Rabi       ,Cotton(lint),345,828,Black
16882,Tamil Nadu,Whole Year ,Cotton(lint),3697,7120,Black
16883,Tamil Nadu,Kharif     ,Cotton(lint),15849,42141,Black
16884,Tamil Nadu,Kharif     ,Cotton(lint),9392,19498,Black
16885,Tamil Nadu,Kharif     ,Cotton(lint),11442,23259,Black
16886,Tamil Nadu,Kharif     ,Cotton(lint),5486,11100,Black
16887,Tamil Nadu,Kharif     ,Cotton(lint),1878,3687,Black
16888,Tamil Nadu,Kharif     ,Cotton(lint),4922,11337,Black
16889,Tamil Nadu,Kharif     ,Cotton(lint),5215,9582,Black
16890,Tamil Nadu,Kharif     ,Cotton(lint),5023,7423,Black
16891,Tamil Nadu,Whole Year ,Cotton(lint),5557,12263,Black
16892,Tamil Nadu,Whole Year ,Cotton(lint),7014,20178,Black
16893,Tamil Nadu,Whole Year ,Cotton(lint),8609,19032,Black
16894,Tamil Nadu,Whole Year ,Cotton(lint),6519,11611,Black
16895,Tamil Nadu,Kharif     ,Cotton(lint),5489,13300,Black
16896,Tamil Nadu,Kharif     ,Cotton(lint),6126,12728,Black
16897,Tamil Nadu,Rabi       ,Cotton(lint),94,308,Black
16898,Tamil Nadu,Kharif     ,Cotton(lint),6944,17145,Black
16899,Tamil Nadu,Kharif     ,Cotton(lint),9322,21093,Black
16900,Tamil Nadu,Rabi       ,Cotton(lint),267,631,Black
16901,Tamil Nadu,Whole Year ,Cotton(lint),30069,29810,Black
16902,Tamil Nadu,Kharif     ,Cotton(lint),36641,49094,Black
16903,Tamil Nadu,Kharif     ,Cotton(lint),29613,31673,Black
16904,Tamil Nadu,Kharif     ,Cotton(lint),26955,33925,Black
16905,Tamil Nadu,Kharif     ,Cotton(lint),21257,28670,Black
16906,Tamil Nadu,Kharif     ,Cotton(lint),17934,18312,Black
16907,Tamil Nadu,Kharif     ,Cotton(lint),17883,13734,Black
16908,Tamil Nadu,Kharif     ,Cotton(lint),17439,16648,Black
16909,Tamil Nadu,Kharif     ,Cotton(lint),13867,15753,Black
16910,Tamil Nadu,Whole Year ,Cotton(lint),11535,21908,Black
16911,Tamil Nadu,Whole Year ,Cotton(lint),8723,13722,Black
16912,Tamil Nadu,Whole Year ,Cotton(lint),8705,12033,Black
16913,Tamil Nadu,Whole Year ,Cotton(lint),7876,10922,Black
16914,Tamil Nadu,Kharif     ,Cotton(lint),7904,14022,Black
16915,Tamil Nadu,Kharif     ,Cotton(lint),4746,12075,Black
16916,Tamil Nadu,Rabi       ,Cotton(lint),4893,11251,Black
16917,Tamil Nadu,Kharif     ,Cotton(lint),8209,11859,Black
16918,Tamil Nadu,Kharif     ,Cotton(lint),3818,9248,Black
16919,Tamil Nadu,Rabi       ,Cotton(lint),5904,14203,Black
16920,Telangana ,Kharif     ,Cotton(lint),144900,66500,Black
16921,Telangana ,Kharif     ,Cotton(lint),162100,154400,Black
16922,Telangana ,Kharif     ,Cotton(lint),164289,206811,Black
16923,Telangana ,Kharif     ,Cotton(lint),169332,104587,Black
16924,Telangana ,Kharif     ,Cotton(lint),175552,270557,Black
16925,Telangana ,Kharif     ,Cotton(lint),162008,171538,Black
16926,Telangana ,Kharif     ,Cotton(lint),145297,288030,Black
16927,Telangana ,Kharif     ,Cotton(lint),177911,236517,Black
16928,Telangana ,Kharif     ,Cotton(lint),159415,269130,Black
16929,Telangana ,Kharif     ,Cotton(lint),178770,360695,Black
16930,Telangana ,Kharif     ,Cotton(lint),211000,643000,Black
16931,Telangana ,Kharif     ,Cotton(lint),279353,616220,Black
16932,Telangana ,Kharif     ,Cotton(lint),280536,552821,Black
16933,Telangana ,Kharif     ,Cotton(lint),324981,659520,Black
16934,Telangana ,Kharif     ,Cotton(lint),361169,529006,Black
16935,Telangana ,Kharif     ,Cotton(lint),302845,657994,Black
16936,Telangana ,Kharif     ,Cotton(lint),304424,573033,Black
16937,Telangana ,Kharif     ,Cotton(lint),60400,106300,Black
16938,Telangana ,Kharif     ,Cotton(lint),84300,195800,Black
16939,Telangana ,Kharif     ,Cotton(lint),74813,176911,Black
16940,Telangana ,Kharif     ,Cotton(lint),66576,166048,Black
16941,Telangana ,Kharif     ,Cotton(lint),80520,103729,Black
16942,Telangana ,Kharif     ,Cotton(lint),46302,71087,Black
16943,Telangana ,Kharif     ,Cotton(lint),48689,106829,Black
16944,Telangana ,Kharif     ,Cotton(lint),100110,124843,Black
16945,Telangana ,Kharif     ,Cotton(lint),117500,269559,Black
16946,Telangana ,Kharif     ,Cotton(lint),117151,223276,Black
16947,Telangana ,Kharif     ,Cotton(lint),137000,452000,Black
16948,Telangana ,Kharif     ,Cotton(lint),180127,425947,Black
16949,Telangana ,Kharif     ,Cotton(lint),199553,461320,Black
16950,Telangana ,Kharif     ,Cotton(lint),235396,502640,Black
16951,Telangana ,Kharif     ,Cotton(lint),235245,293364,Black
16952,Telangana ,Kharif     ,Cotton(lint),231378,669212,Black
16953,Telangana ,Kharif     ,Cotton(lint),214586,585694,Black
16954,Telangana ,Kharif     ,Cotton(lint),71000,89400,Black
16955,Telangana ,Kharif     ,Cotton(lint),88100,143100,Black
16956,Telangana ,Kharif     ,Cotton(lint),80796,139254,Black
16957,Telangana ,Kharif     ,Cotton(lint),82875,192075,Black
16958,Telangana ,Kharif     ,Cotton(lint),99040,208567,Black
16959,Telangana ,Kharif     ,Cotton(lint),70138,117172,Black
16960,Telangana ,Kharif     ,Cotton(lint),76338,176475,Black
16961,Telangana ,Kharif     ,Cotton(lint),105398,242415,Black
16962,Telangana ,Kharif     ,Cotton(lint),109752,220150,Black
16963,Telangana ,Kharif     ,Cotton(lint),110101,249346,Black
16964,Telangana ,Kharif     ,Cotton(lint),119000,379000,Black
16965,Telangana ,Kharif     ,Cotton(lint),124516,317150,Black
16966,Telangana ,Kharif     ,Cotton(lint),131900,300266,Black
16967,Telangana ,Kharif     ,Cotton(lint),148645,406489,Black
16968,Telangana ,Kharif     ,Cotton(lint),171684,211070,Black
16969,Telangana ,Kharif     ,Cotton(lint),175049,548747,Black
16970,Telangana ,Kharif     ,Cotton(lint),157416,484286,Black
16971,Telangana ,Kharif     ,Cotton(lint),58100,52300,Black
16972,Telangana ,Kharif     ,Cotton(lint),93600,77100,Black
16973,Telangana ,Kharif     ,Cotton(lint),54897,39720,Black
